FECHA,NO,NOX ,NO2,CO,HORA,SO2,O3
22/04/2023,2.0,11.0,10.0,0.12,16.0,0.0,53.0
22/04/2023,2.0,13.0,11.0,0.13,17.0,0.0,55.0
22/04/2023,2.0,17.0,16.0,0.15,18.0,0.0,42.0
22/04/2023,1.0,16.0,14.0,0.18,19.0,0.0,42.0
22/04/2023,2.0,22.0,20.0,0.3,20.0,0.0,31.0
22/04/2023,6.0,38.0,32.0,0.56,21.0,0.0,17.0
22/04/2023,2.0,31.0,29.0,0.52,22.0,0.0,28.0
22/04/2023,25.0,77.0,53.0,0.7,23.0,0.0,5.0
22/04/2023,75.0,130.0,55.0,1.2,24.0,1.0,1.0
23/04/2023,53.0,96.0,43.0,1.04,1.0,1.0,1.0
23/04/2023,31.0,68.0,38.0,0.84,2.0,0.0,1.0
23/04/2023,18.0,50.0,32.0,0.71,3.0,0.0,6.0
23/04/2023,3.0,28.0,25.0,0.47,4.0,0.0,11.0
23/04/2023,5.0,32.0,27.0,0.46,5.0,0.0,8.0
23/04/2023,37.0,73.0,36.0,0.67,6.0,0.0,2.0
23/04/2023,23.0,57.0,34.0,0.73,7.0,0.0,4.0
23/04/2023,82.0,123.0,41.0,1.22,8.0,1.0,3.0
23/04/2023,37.0,81.0,44.0,0.98,9.0,1.0,14.0
23/04/2023,7.0,29.0,22.0,0.49,10.0,0.0,42.0
23/04/2023,3.0,15.0,12.0,0.3,11.0,1.0,51.0
23/04/2023,1.0,6.0,4.0,0.09,12.0,1.0,49.0
23/04/2023,1.0,6.0,5.0,0.09,13.0,1.0,50.0
23/04/2023,1.0,5.0,4.0,0.06,14.0,1.0,45.0
23/04/2023,1.0,6.0,4.0,0.09,15.0,1.0,46.0
23/04/2023,1.0,5.0,4.0,0.06,16.0,1.0,43.0
23/04/2023,1.0,5.0,3.0,0.03,17.0,0.0,41.0
23/04/2023,2.0,6.0,5.0,0.04,18.0,0.0,37.0
23/04/2023,2.0,9.0,7.0,0.07,19.0,0.0,33.0
23/04/2023,2.0,12.0,11.0,0.15,20.0,1.0,33.0
23/04/2023,1.0,11.0,9.0,0.18,21.0,1.0,38.0
23/04/2023,1.0,9.0,8.0,0.19,22.0,1.0,42.0
23/04/2023,1.0,8.0,7.0,0.19,23.0,1.0,46.0
23/04/2023,1.0,12.0,11.0,0.2,24.0,1.0,40.0
24/04/2023,1.0,8.0,8.0,0.14,1.0,1.0,41.0
24/04/2023,1.0,8.0,7.0,0.08,2.0,1.0,43.0
24/04/2023,3.0,25.0,22.0,0.21,3.0,1.0,25.0
24/04/2023,5.0,27.0,23.0,0.24,4.0,1.0,21.0
24/04/2023,5.0,18.0,13.0,0.2,5.0,1.0,30.0
24/04/2023,8.0,26.0,18.0,0.26,6.0,1.0,24.0
24/04/2023,15.0,42.0,27.0,0.36,7.0,1.0,14.0
24/04/2023,16.0,44.0,28.0,0.49,8.0,2.0,15.0
24/04/2023,26.0,63.0,37.0,0.76,9.0,2.0,16.0
24/04/2023,17.0,54.0,36.0,0.8,10.0,3.0,30.0
24/04/2023,12.0,46.0,34.0,0.72,11.0,2.0,45.0
24/04/2023,5.0,25.0,20.0,0.41,12.0,2.0,60.0
24/04/2023,3.0,23.0,20.0,0.43,13.0,1.0,73.0
24/04/2023,3.0,23.0,21.0,0.43,14.0,1.0,83.0
24/04/2023,2.0,20.0,19.0,0.46,15.0,1.0,92.0
24/04/2023,4.0,23.0,19.0,0.45,16.0,0.0,63.0
24/04/2023,3.0,19.0,16.0,0.32,17.0,0.0,51.0
24/04/2023,2.0,13.0,11.0,0.18,18.0,0.0,43.0
24/04/2023,2.0,16.0,14.0,0.24,19.0,0.0,36.0
24/04/2023,2.0,22.0,20.0,0.33,20.0,0.0,28.0
24/04/2023,2.0,19.0,17.0,0.27,21.0,0.0,28.0
24/04/2023,3.0,27.0,24.0,0.43,22.0,0.0,20.0
24/04/2023,3.0,23.0,20.0,0.32,23.0,1.0,27.0
24/04/2023,2.0,21.0,19.0,0.26,24.0,1.0,27.0
25/04/2023,2.0,15.0,13.0,0.18,1.0,0.0,32.0
25/04/2023,3.0,23.0,20.0,0.17,2.0,0.0,24.0
25/04/2023,1.0,11.0,10.0,0.14,3.0,0.0,31.0
25/04/2023,1.0,8.0,7.0,0.11,4.0,0.0,37.0
25/04/2023,1.0,15.0,13.0,0.18,5.0,1.0,34.0
25/04/2023,2.0,22.0,20.0,0.3,6.0,1.0,29.0
25/04/2023,10.0,42.0,32.0,0.38,7.0,1.0,17.0
25/04/2023,22.0,58.0,36.0,0.56,8.0,1.0,14.0
25/04/2023,10.0,30.0,19.0,0.35,9.0,1.0,32.0
25/04/2023,4.0,14.0,11.0,0.22,10.0,0.0,43.0
25/04/2023,4.0,16.0,12.0,0.2,11.0,1.0,46.0
25/04/2023,2.0,8.0,6.0,0.09,12.0,0.0,53.0
25/04/2023,2.0,8.0,6.0,0.07,13.0,0.0,55.0
25/04/2023,2.0,7.0,5.0,0.06,14.0,0.0,57.0
25/04/2023,1.0,6.0,5.0,0.07,15.0,0.0,59.0
25/04/2023,2.0,8.0,6.0,0.07,16.0,0.0,60.0
25/04/2023,1.0,8.0,7.0,0.08,17.0,0.0,62.0
25/04/2023,2.0,13.0,11.0,0.17,18.0,0.0,60.0
25/04/2023,3.0,22.0,20.0,0.18,19.0,1.0,45.0
25/04/2023,1.0,20.0,18.0,0.17,20.0,0.0,39.0
25/04/2023,1.0,14.0,13.0,0.1,21.0,0.0,40.0
25/04/2023,2.0,16.0,14.0,0.09,22.0,1.0,36.0
25/04/2023,2.0,20.0,18.0,0.09,23.0,0.0,32.0
25/04/2023,2.0,23.0,21.0,0.09,24.0,0.0,28.0
26/04/2023,1.0,18.0,17.0,0.09,1.0,0.0,28.0
26/04/2023,1.0,20.0,19.0,0.07,2.0,0.0,26.0
26/04/2023,1.0,19.0,18.0,0.05,3.0,0.0,25.0
26/04/2023,2.0,23.0,21.0,0.09,4.0,0.0,20.0
26/04/2023,58.0,100.0,41.0,0.4,5.0,1.0,1.0
26/04/2023,36.0,77.0,40.0,0.61,6.0,1.0,1.0
26/04/2023,218.0,265.0,46.0,1.5,7.0,2.0,2.0
26/04/2023,153.0,201.0,47.0,1.46,8.0,2.0,2.0
26/04/2023,49.0,100.0,51.0,0.92,9.0,1.0,10.0
26/04/2023,30.0,95.0,65.0,1.0,10.0,1.0,23.0
26/04/2023,16.0,75.0,58.0,0.83,11.0,2.0,41.0
26/04/2023,7.0,41.0,34.0,0.5,12.0,1.0,66.0
26/04/2023,3.0,30.0,27.0,0.42,13.0,1.0,91.0
26/04/2023,2.0,23.0,21.0,0.35,14.0,1.0,111.0
26/04/2023,1.0,11.0,10.0,0.1,15.0,1.0,78.0
26/04/2023,2.0,13.0,11.0,0.09,16.0,0.0,68.0
26/04/2023,2.0,13.0,12.0,0.1,17.0,0.0,66.0
26/04/2023,2.0,15.0,13.0,0.07,18.0,0.0,57.0
26/04/2023,2.0,23.0,21.0,0.18,19.0,1.0,45.0
26/04/2023,3.0,29.0,26.0,0.31,20.0,0.0,34.0
26/04/2023,2.0,23.0,21.0,0.33,21.0,1.0,38.0
26/04/2023,1.0,15.0,14.0,0.27,22.0,1.0,42.0
26/04/2023,2.0,22.0,21.0,0.2,23.0,1.0,35.0
26/04/2023,2.0,25.0,23.0,0.24,24.0,1.0,32.0
27/04/2023,11.0,43.0,32.0,0.32,1.0,1.0,17.0
27/04/2023,36.0,74.0,38.0,0.47,2.0,1.0,9.0
27/04/2023,72.0,116.0,44.0,0.59,3.0,1.0,3.0
27/04/2023,14.0,48.0,34.0,0.38,4.0,0.0,9.0
27/04/2023,3.0,32.0,29.0,0.25,5.0,0.0,11.0
27/04/2023,139.0,183.0,44.0,1.14,6.0,2.0,3.0
27/04/2023,177.0,223.0,46.0,1.29,7.0,2.0,2.0
27/04/2023,36.0,73.0,37.0,0.83,8.0,1.0,7.0
27/04/2023,33.0,81.0,49.0,1.09,9.0,1.0,17.0
27/04/2023,13.0,63.0,50.0,1.05,10.0,1.0,42.0
27/04/2023,8.0,55.0,47.0,0.89,11.0,1.0,64.0
27/04/2023,3.0,25.0,21.0,0.38,12.0,1.0,80.0
27/04/2023,2.0,19.0,17.0,0.28,13.0,0.0,89.0
27/04/2023,2.0,10.0,8.0,0.03,14.0,0.0,65.0
27/04/2023,2.0,8.0,6.0,0.0,15.0,0.0,55.0
27/04/2023,2.0,10.0,8.0,0.0,16.0,0.0,54.0
27/04/2023,2.0,13.0,11.0,0.06,17.0,0.0,52.0
27/04/2023,2.0,14.0,12.0,0.14,18.0,1.0,48.0
27/04/2023,2.0,18.0,17.0,0.15,19.0,1.0,42.0
27/04/2023,2.0,25.0,23.0,0.27,20.0,1.0,36.0
27/04/2023,2.0,27.0,25.0,0.31,21.0,1.0,33.0
27/04/2023,2.0,26.0,24.0,0.32,22.0,1.0,33.0
27/04/2023,5.0,39.0,34.0,0.42,23.0,1.0,23.0
27/04/2023,2.0,19.0,17.0,0.19,24.0,1.0,39.0
28/04/2023,1.0,18.0,17.0,0.14,1.0,1.0,37.0
28/04/2023,16.0,51.0,34.0,0.18,2.0,1.0,17.0
28/04/2023,25.0,66.0,41.0,0.28,3.0,1.0,9.0
28/04/2023,1.0,23.0,21.0,0.11,4.0,0.0,27.0
28/04/2023,3.0,31.0,29.0,0.2,5.0,0.0,16.0
28/04/2023,61.0,103.0,42.0,0.53,6.0,1.0,5.0
28/04/2023,16.0,51.0,35.0,0.26,7.0,1.0,8.0
28/04/2023,30.0,66.0,37.0,0.43,8.0,1.0,10.0
28/04/2023,29.0,66.0,37.0,0.58,9.0,2.0,21.0
28/04/2023,11.0,41.0,30.0,0.34,10.0,3.0,40.0
28/04/2023,8.0,40.0,32.0,0.39,11.0,2.0,56.0
28/04/2023,5.0,36.0,31.0,0.42,12.0,2.0,76.0
28/04/2023,3.0,26.0,23.0,0.32,13.0,2.0,96.0
28/04/2023,2.0,24.0,22.0,0.32,14.0,2.0,108.0
28/04/2023,2.0,28.0,26.0,0.38,15.0,1.0,100.0
28/04/2023,3.0,28.0,25.0,0.37,16.0,1.0,77.0
28/04/2023,4.0,29.0,24.0,0.39,17.0,1.0,63.0
28/04/2023,3.0,20.0,17.0,0.18,18.0,1.0,52.0
28/04/2023,2.0,21.0,19.0,0.11,19.0,0.0,42.0
28/04/2023,2.0,18.0,16.0,0.15,20.0,0.0,44.0
28/04/2023,1.0,21.0,19.0,0.15,21.0,0.0,35.0
28/04/2023,3.0,35.0,32.0,0.25,22.0,1.0,23.0
28/04/2023,2.0,28.0,26.0,0.17,23.0,1.0,32.0
28/04/2023,3.0,33.0,30.0,0.24,24.0,1.0,29.0
29/04/2023,16.0,63.0,47.0,0.61,1.0,1.0,10.0
29/04/2023,24.0,71.0,47.0,0.57,2.0,2.0,9.0
29/04/2023,7.0,48.0,41.0,0.39,3.0,0.0,7.0
29/04/2023,44.0,91.0,48.0,0.59,4.0,1.0,2.0
29/04/2023,11.0,53.0,42.0,0.39,5.0,0.0,4.0
29/04/2023,78.0,119.0,42.0,0.62,6.0,1.0,3.0
29/04/2023,100.0,146.0,46.0,0.9,7.0,1.0,2.0
29/04/2023,20.0,55.0,35.0,0.41,8.0,1.0,14.0
29/04/2023,24.0,64.0,41.0,0.48,9.0,4.0,22.0
29/04/2023,16.0,56.0,40.0,0.45,10.0,3.0,35.0
29/04/2023,8.4,35.8,27.0,0.45,11.0,2.0,40.0
29/04/2023,5.0,36.0,31.0,0.41,12.0,2.0,78.0
29/04/2023,4.0,31.0,27.0,0.38,13.0,2.0,89.0
29/04/2023,2.0,17.0,15.0,0.17,14.0,1.0,89.0
29/04/2023,1.0,10.0,8.0,0.08,15.0,1.0,77.0
29/04/2023,1.0,12.0,10.0,0.15,16.0,1.0,68.0
29/04/2023,1.0,8.0,7.0,0.09,17.0,0.0,61.0
29/04/2023,1.0,9.0,8.0,0.04,18.0,1.0,56.0
29/04/2023,1.0,11.0,10.0,0.03,19.0,0.0,48.0
29/04/2023,2.0,20.0,18.0,0.25,20.0,1.0,42.0
29/04/2023,2.0,20.0,18.0,0.24,21.0,2.0,36.0
29/04/2023,3.0,30.0,27.0,0.34,22.0,1.0,24.0
29/04/2023,2.0,18.0,16.0,0.22,23.0,1.0,32.0
29/04/2023,3.0,20.0,17.0,0.22,24.0,3.0,30.0
30/04/2023,3.0,26.0,23.0,0.23,1.0,3.0,26.0
30/04/2023,3.0,26.0,23.0,0.28,2.0,11.0,21.0
30/04/2023,11.0,40.0,29.0,0.38,3.0,4.0,9.0
30/04/2023,19.0,52.0,32.0,0.36,4.0,2.0,8.0
30/04/2023,11.0,37.0,26.0,0.29,5.0,1.0,15.0
30/04/2023,14.0,45.0,30.0,0.36,6.0,1.0,9.0
30/04/2023,14.0,45.0,31.0,0.31,7.0,1.0,8.0
30/04/2023,15.0,43.0,28.0,0.36,8.0,11.0,16.0
30/04/2023,18.0,50.0,33.0,0.48,9.0,11.0,21.0
30/04/2023,14.0,50.0,36.0,0.61,10.0,6.0,37.0
30/04/2023,6.0,32.0,26.0,0.49,11.0,3.0,60.0
30/04/2023,3.0,20.0,17.0,0.34,12.0,2.0,77.0
30/04/2023,2.0,15.0,13.0,0.29,13.0,2.0,92.0
30/04/2023,1.0,11.0,10.0,0.2,14.0,1.0,92.0
30/04/2023,1.0,7.0,6.0,0.05,15.0,0.0,70.0
30/04/2023,1.0,8.0,7.0,0.08,16.0,1.0,75.0
30/04/2023,1.0,8.0,7.0,0.12,17.0,0.0,66.0
30/04/2023,1.0,9.0,8.0,0.13,18.0,0.0,59.0
30/04/2023,1.0,13.0,12.0,0.1,19.0,0.0,50.0
30/04/2023,1.0,15.0,13.0,0.08,20.0,0.0,45.0
30/04/2023,2.0,22.0,20.0,0.16,21.0,0.0,37.0
30/04/2023,1.0,14.0,13.0,0.14,22.0,0.0,42.0
30/04/2023,4.0,30.0,25.0,0.21,23.0,1.0,28.0
30/04/2023,3.0,26.0,23.0,0.19,24.0,0.0,28.0
01/05/2023,1.0,22.0,21.0,0.1,1.0,0.0,33.0
01/05/2023,8.0,34.0,26.0,0.14,2.0,0.0,23.0
01/05/2023,2.0,27.0,25.0,0.14,3.0,0.0,22.0
01/05/2023,1.0,17.0,16.0,0.1,4.0,0.0,27.0
01/05/2023,1.0,14.0,13.0,0.06,5.0,0.0,28.0
01/05/2023,48.0,84.0,36.0,0.45,6.0,1.0,4.0
01/05/2023,57.0,96.0,39.0,0.61,7.0,1.0,2.0
01/05/2023,39.0,78.0,38.0,0.62,8.0,1.0,6.0
01/05/2023,18.0,52.0,34.0,0.54,9.0,1.0,17.0
01/05/2023,10.0,36.0,26.0,0.45,10.0,1.0,36.0
01/05/2023,4.0,18.0,14.0,0.21,11.0,0.0,54.0
01/05/2023,2.0,12.0,10.0,0.11,12.0,0.0,65.0
01/05/2023,2.0,10.0,9.0,0.09,13.0,0.0,71.0
01/05/2023,1.0,10.0,9.0,0.1,14.0,0.0,76.0
01/05/2023,1.0,9.0,8.0,0.1,15.0,0.0,69.0
01/05/2023,1.0,8.0,7.0,0.1,16.0,0.0,67.0
01/05/2023,1.0,10.0,9.0,0.11,17.0,0.0,64.0
01/05/2023,1.0,11.0,10.0,0.15,18.0,0.0,56.0
01/05/2023,1.0,12.0,11.0,0.17,19.0,0.0,47.0
01/05/2023,1.0,14.0,13.0,0.24,20.0,0.0,43.0
01/05/2023,1.0,17.0,16.0,0.31,21.0,0.0,40.0
01/05/2023,1.0,19.0,18.0,0.28,22.0,0.0,35.0
01/05/2023,2.0,18.0,17.0,0.22,23.0,1.0,34.0
01/05/2023,1.0,14.0,13.0,0.11,24.0,0.0,35.0
02/05/2023,3.0,21.0,18.0,0.18,1.0,0.0,28.0
02/05/2023,18.0,55.0,37.0,0.42,2.0,0.0,8.0
02/05/2023,20.0,54.0,33.0,0.3,3.0,0.0,11.0
02/05/2023,3.0,30.0,26.0,0.23,4.0,0.0,16.0
02/05/2023,4.0,35.0,30.0,0.27,5.0,0.0,18.0
02/05/2023,26.0,62.0,36.0,0.46,6.0,0.0,7.0
02/05/2023,80.0,120.0,39.0,0.98,7.0,1.0,1.0
02/05/2023,50.0,93.0,43.0,0.95,8.0,1.0,5.0
02/05/2023,19.0,56.0,37.0,0.75,9.0,1.0,25.0
02/05/2023,10.0,41.0,31.0,0.59,10.0,0.0,42.0
02/05/2023,4.0,17.0,14.0,0.22,11.0,0.0,51.0
02/05/2023,2.0,8.0,7.0,0.06,12.0,0.0,57.0
02/05/2023,1.0,7.0,6.0,0.03,13.0,0.0,63.0
02/05/2023,1.0,9.0,7.0,0.05,14.0,1.0,73.0
02/05/2023,1.0,10.0,8.0,0.12,15.0,1.0,77.0
02/05/2023,1.0,14.0,13.0,0.2,16.0,1.0,80.0
02/05/2023,2.0,20.0,18.0,0.29,17.0,0.0,68.0
02/05/2023,2.0,14.0,12.0,0.14,18.0,0.0,56.0
02/05/2023,1.0,16.0,15.0,0.14,19.0,0.0,42.0
02/05/2023,2.0,22.0,20.0,0.17,20.0,0.0,28.0
02/05/2023,1.0,11.0,9.0,0.07,21.0,0.0,36.0
02/05/2023,1.0,10.0,9.0,0.08,22.0,0.0,38.0
02/05/2023,2.0,22.0,20.0,0.16,23.0,0.0,29.0
02/05/2023,2.0,28.0,26.0,0.21,24.0,0.0,21.0
03/05/2023,2.0,21.0,19.0,0.13,1.0,0.0,27.0
03/05/2023,1.0,12.0,11.0,0.06,2.0,0.0,40.0
03/05/2023,1.0,11.0,10.0,0.07,3.0,0.0,43.0
03/05/2023,1.0,23.0,21.0,0.1,4.0,1.0,32.0
03/05/2023,4.0,33.0,29.0,0.25,5.0,0.0,20.0
03/05/2023,57.0,98.0,41.0,0.82,6.0,1.0,4.0
03/05/2023,155.0,204.0,49.0,1.27,7.0,2.0,2.0
03/05/2023,75.0,121.0,46.0,1.15,8.0,1.0,5.0
03/05/2023,20.0,55.0,35.0,0.54,9.0,1.0,19.0
03/05/2023,8.0,33.0,25.0,0.4,10.0,3.0,41.0
03/05/2023,4.0,26.0,21.0,0.34,11.0,3.0,63.0
03/05/2023,4.0,28.0,24.0,0.34,12.0,2.0,75.0
03/05/2023,3.0,26.0,24.0,0.38,13.0,2.0,91.0
03/05/2023,2.0,24.0,22.0,0.43,14.0,8.0,119.0
03/05/2023,1.0,21.0,20.0,0.41,15.0,14.0,124.0
03/05/2023,1.0,18.0,17.0,0.31,16.0,15.0,108.0
03/05/2023,1.0,18.0,17.0,0.35,17.0,5.0,95.0
03/05/2023,2.0,23.0,21.0,0.4,18.0,3.0,76.0
03/05/2023,1.0,21.0,20.0,0.35,19.0,3.0,64.0
03/05/2023,3.0,43.0,41.0,0.56,20.0,3.0,42.0
03/05/2023,2.0,34.0,32.0,0.54,21.0,1.0,41.0
03/05/2023,1.0,26.0,25.0,0.43,22.0,2.0,48.0
03/05/2023,2.0,27.0,25.0,0.4,23.0,1.0,47.0
03/05/2023,1.0,31.0,30.0,0.49,24.0,1.0,36.0
04/05/2023,1.0,12.0,11.0,0.31,1.0,1.0,46.0
04/05/2023,1.0,9.0,9.0,0.19,2.0,0.0,47.0
04/05/2023,1.0,7.0,6.0,0.13,3.0,1.0,50.0
04/05/2023,1.0,10.0,9.0,0.11,4.0,1.0,44.0
04/05/2023,13.0,40.0,27.0,0.31,5.0,1.0,26.0
04/05/2023,29.0,64.0,35.0,0.37,6.0,1.0,16.0
04/05/2023,97.0,146.0,49.0,0.95,7.0,1.0,2.0
04/05/2023,27.0,71.0,44.0,0.7,8.0,1.0,10.0
04/05/2023,14.0,53.0,39.0,0.66,9.0,1.0,24.0
04/05/2023,10.0,45.0,36.0,0.58,10.0,2.0,39.0
04/05/2023,8.0,43.0,35.0,0.52,11.0,3.0,54.0
04/05/2023,5.0,31.0,26.0,0.38,12.0,2.0,70.0
04/05/2023,2.0,17.0,15.0,0.27,13.0,2.0,91.0
04/05/2023,1.0,20.0,19.0,0.39,14.0,2.0,117.0
04/05/2023,1.0,16.0,15.0,0.34,15.0,2.0,114.0
04/05/2023,1.0,21.0,20.0,0.35,16.0,2.0,103.0
04/05/2023,1.0,25.0,23.0,0.37,17.0,2.0,86.0
04/05/2023,1.0,25.0,24.0,0.4,18.0,2.0,87.0
04/05/2023,3.0,37.0,35.0,0.47,19.0,2.0,60.0
04/05/2023,2.0,19.0,17.0,0.25,20.0,3.0,63.0
04/05/2023,4.0,32.0,28.0,0.41,21.0,1.0,41.0
04/05/2023,2.0,22.0,21.0,0.3,22.0,1.0,45.0
04/05/2023,2.0,23.0,21.0,0.32,23.0,2.0,40.0
04/05/2023,3.0,31.0,28.0,0.31,24.0,2.0,31.0
05/05/2023,25.0,71.0,46.0,0.55,1.0,1.0,10.0
05/05/2023,27.0,73.0,46.0,0.59,2.0,1.0,8.0
05/05/2023,2.0,32.0,29.0,0.35,3.0,1.0,20.0
05/05/2023,16.0,54.0,37.0,0.33,4.0,1.0,10.0
05/05/2023,12.0,53.0,41.0,0.49,5.0,1.0,5.0
05/05/2023,5.0,38.0,33.0,0.48,6.0,1.0,12.0
05/05/2023,52.0,95.0,43.0,0.81,7.0,1.0,5.0
05/05/2023,20.0,57.0,37.0,0.66,8.0,1.0,12.0
05/05/2023,15.0,52.0,37.0,0.62,9.0,1.0,25.0
05/05/2023,8.0,41.0,33.0,0.54,10.0,2.0,47.0
05/05/2023,4.0,30.0,25.0,0.45,11.0,2.0,69.0
05/05/2023,4.0,28.0,24.0,0.34,12.0,3.0,78.0
05/05/2023,2.0,20.0,17.0,0.29,13.0,4.0,95.0
05/05/2023,1.0,23.0,21.0,0.4,14.0,6.0,123.0
05/05/2023,1.0,28.0,26.0,0.51,15.0,7.0,117.0
05/05/2023,1.0,29.0,28.0,0.49,16.0,6.0,102.0
05/05/2023,2.0,31.0,29.0,0.41,17.0,4.0,80.0
05/05/2023,1.0,19.0,18.0,0.21,18.0,2.0,65.0
05/05/2023,2.0,26.0,24.0,0.34,19.0,4.0,55.0
05/05/2023,3.0,42.0,39.0,0.59,20.0,3.0,32.0
05/05/2023,3.0,52.0,49.0,0.66,21.0,4.0,20.0
05/05/2023,8.0,65.0,56.0,0.86,22.0,3.0,10.0
05/05/2023,12.0,70.0,58.0,0.88,23.0,2.0,5.0
05/05/2023,55.0,114.0,60.0,1.05,24.0,2.0,2.0
06/05/2023,17.0,67.0,49.0,0.78,1.0,2.0,4.0
06/05/2023,7.0,53.0,45.0,0.63,2.0,2.0,7.0
06/05/2023,19.0,68.0,49.0,0.6,3.0,2.0,4.0
06/05/2023,3.0,41.0,37.0,0.43,4.0,2.0,16.0
06/05/2023,33.0,84.0,50.0,0.6,5.0,2.0,2.0
06/05/2023,40.0,89.0,49.0,0.82,6.0,2.0,4.0
06/05/2023,81.0,133.0,52.0,1.14,7.0,2.0,1.0
06/05/2023,82.0,142.0,60.0,1.3,8.0,3.0,4.0
06/05/2023,28.0,87.0,59.0,1.05,9.0,3.0,20.0
06/05/2023,17.0,80.0,64.0,1.08,10.0,5.0,44.0
06/05/2023,6.0,42.0,36.0,0.55,11.0,4.0,72.0
06/05/2023,4.0,35.0,31.0,0.47,12.0,5.0,83.0
06/05/2023,2.0,14.0,12.0,0.18,13.0,6.0,86.0
06/05/2023,1.0,14.0,12.0,0.18,14.0,4.0,96.0
06/05/2023,1.0,17.0,16.0,0.24,15.0,3.0,102.0
06/05/2023,1.0,18.0,17.0,0.25,16.0,3.0,95.0
06/05/2023,1.0,30.0,29.0,0.42,17.0,4.0,82.0
06/05/2023,1.0,27.0,26.0,0.41,18.0,4.0,81.0
06/05/2023,2.0,35.0,33.0,0.48,19.0,3.0,67.0
06/05/2023,2.0,24.0,22.0,0.26,20.0,2.0,60.0
06/05/2023,2.0,13.0,11.0,0.09,21.0,0.0,48.0
06/05/2023,1.0,10.0,9.0,0.1,22.0,0.0,53.0
06/05/2023,1.0,8.0,7.0,0.07,23.0,0.0,50.0
06/05/2023,1.0,9.0,9.0,0.06,24.0,1.0,47.0
07/05/2023,5.0,30.0,25.0,0.21,1.0,1.0,28.0
07/05/2023,3.0,24.0,22.0,0.22,2.0,1.0,25.0
07/05/2023,2.0,31.0,29.0,0.31,3.0,0.0,16.0
07/05/2023,27.0,66.0,39.0,0.6,4.0,0.0,4.0
07/05/2023,3.0,31.0,29.0,0.28,5.0,0.0,17.0
07/05/2023,7.0,41.0,34.0,0.38,6.0,0.0,8.0
07/05/2023,64.0,103.0,40.0,0.88,7.0,1.0,2.0
07/05/2023,35.0,75.0,41.0,0.69,8.0,1.0,10.0
07/05/2023,8.0,31.0,23.0,0.34,9.0,1.0,35.0
07/05/2023,6.0,31.0,25.0,0.37,10.0,1.0,49.0
07/05/2023,6.0,37.0,31.0,0.52,11.0,1.0,67.0
07/05/2023,2.0,19.0,17.0,0.29,12.0,2.0,87.0
07/05/2023,1.0,14.0,13.0,0.21,13.0,2.0,100.0
07/05/2023,1.0,11.0,10.0,0.21,14.0,1.0,107.0
07/05/2023,1.0,14.0,13.0,0.29,15.0,1.0,120.0
07/05/2023,1.0,21.0,20.0,0.28,16.0,2.0,91.0
07/05/2023,1.0,15.0,14.0,0.13,17.0,6.0,73.0
07/05/2023,1.0,16.0,15.0,0.1,18.0,8.0,57.0
07/05/2023,2.0,20.0,18.0,0.21,19.0,7.0,49.0
07/05/2023,1.0,15.0,14.0,0.13,20.0,6.0,48.0
07/05/2023,1.0,13.0,11.0,0.1,21.0,3.0,48.0
07/05/2023,2.0,27.0,25.0,0.31,22.0,3.0,29.0
07/05/2023,2.0,23.0,21.0,0.17,23.0,3.0,29.0
07/05/2023,4.0,28.0,25.0,0.19,24.0,2.0,25.0
08/05/2023,2.0,34.0,32.0,0.35,1.0,1.0,15.0
08/05/2023,15.0,52.0,36.0,0.36,2.0,1.0,9.0
08/05/2023,6.0,39.0,33.0,0.3,3.0,1.0,8.0
08/05/2023,16.0,48.0,33.0,0.35,4.0,1.0,6.0
08/05/2023,10.0,40.0,30.0,0.22,5.0,1.0,8.0
08/05/2023,8.0,36.0,28.0,0.29,6.0,2.0,13.0
08/05/2023,14.0,47.0,33.0,0.34,7.0,6.0,11.0
08/05/2023,10.0,33.0,24.0,0.25,8.0,8.0,21.0
08/05/2023,9.0,33.0,24.0,0.31,9.0,6.0,27.0
08/05/2023,9.0,33.0,24.0,0.37,10.0,4.0,35.0
08/05/2023,7.0,32.0,24.0,0.4,11.0,3.0,49.0
08/05/2023,5.0,35.0,29.0,0.52,12.0,2.0,70.0
08/05/2023,3.0,34.0,31.0,0.52,13.0,2.0,89.0
08/05/2023,2.0,28.0,26.0,0.43,14.0,2.0,77.0
08/05/2023,2.0,22.0,20.0,0.3,15.0,1.0,48.0
08/05/2023,3.0,23.0,20.0,0.19,16.0,1.0,37.0
08/05/2023,4.0,22.0,17.0,0.15,17.0,1.0,36.0
08/05/2023,5.0,23.0,18.0,0.17,18.0,0.0,32.0
08/05/2023,5.0,31.0,25.0,0.31,19.0,1.0,27.0
08/05/2023,7.0,37.0,31.0,0.41,20.0,1.0,22.0
08/05/2023,6.0,37.0,30.0,0.29,21.0,1.0,19.0
08/05/2023,3.0,30.0,27.0,0.3,22.0,1.0,19.0
08/05/2023,5.0,32.0,27.0,0.33,23.0,1.0,15.0
08/05/2023,8.0,38.0,31.0,0.36,24.0,1.0,7.0
09/05/2023,7.0,30.0,23.0,0.23,1.0,0.0,12.0
09/05/2023,6.0,29.0,22.0,0.16,2.0,0.0,14.0
09/05/2023,2.0,27.0,25.0,0.16,3.0,0.0,12.0
09/05/2023,4.0,35.0,30.0,0.3,4.0,0.0,5.0
09/05/2023,45.0,83.0,38.0,0.66,5.0,1.0,3.0
09/05/2023,59.0,97.0,38.0,0.58,6.0,1.0,2.0
